"","","Smp","Avg","Tot","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Max","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Std","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2023-08-04 08:14:32.6",84,26,4,70,1013.558,11.17972,0,30.00026,-0.9999842,73.58843,71.43396,0.02397175,23.78316,23.72665,2.441341,2.963618,2.270745,53.19678,43.26989,-19.99997,813.2418,12326,41.07514,35.35355,76.87928,70.93922,-26.99996,907.5266,12653,1,1,162.5415,0.1454632,397.7808,400.1055,0.2,0.4759324,0.5387174,23.59897,11.76457,0,0.7167369,0.007600817,0,0.009437157,0.0002656118,0.0001569009,0.0002384458,1.450112E-05,0.0002514548,0.0002758362,0.0003184138,0.002195085,0.002479886,0.03997316,0.04773379,0.0007321478,0.07311563,0,0.006828902,0.006826709,0.01216889,0.01350179,0.0006948169,0.06822125,0,0,0,0.07815102,0.009245262,0.03185715,0.1728918,0,0.0004527373,0.0004831192,0.00210139,0.002213043,1,0,-78.72424,"NAN",1,0,960,0.4085464,161.5706,11.35442,16.87982,0,0,30.40167,30.27011,1,1,23.01024,9.522319
"2023-08-04 08:14:52.6",85,2,0,70,296.9691,3.269264,0,29.99946,-0.9999842,73.58849,71.43402,0.02396845,23.78464,23.72793,2.441417,2.966054,2.274684,53.23896,43.34198,-19.99994,813.2614,12326,49.5784,45.52956,92.53731,90.53107,-26.99998,907.5642,12660.37,1,1,162.0805,60.2571,400.0186,400.1064,0.3762549,0.4883043,0.5389295,23.59756,11.76633,0,0.254638,0.002980791,0,0.008610153,0.0002333275,0.0001660651,0.0002258488,1.344866E-05,0.000309768,0.000339305,0.000279971,0.00262812,0.002791435,0.04703733,0.05209243,0.00078563,0.07669973,0,0.0042852,0.004438474,0.008335683,0.007971228,0.0006770623,0.06696723,2.098785,0,0,0.1272108,0.09337621,0.0218479,0.1057264,0.0001014024,0.0003595624,0.0004403462,0.001896377,0.002221745,1,0,-80.84143,"NAN",1,0,960,0.3919422,161.5788,11.34823,16.87954,0,0,30.40167,30.27011,1,1,23.01024,9.518209
"2023-08-04 08:15:12.6",86,10,0,70,712.3956,7.862885,0,29.99923,-0.9999892,73.58862,71.43416,0.02397265,23.78635,23.72968,2.441486,2.96506,2.272509,53.22079,43.29873,-19.99999,813.2728,12326,44.46423,39.32987,83.12244,78.60843,-27.00003,907.564,12661,1,1,162.4883,54.84563,400.0099,399.8537,0.3734654,0.470771,0.5388661,23.5965,11.76641,0,0.3777733,0.004116804,0,0.01001376,0.0002443073,0.0002586114,0.0002713964,1.255076E-05,0.0002906755,0.0002658767,0.0002932075,0.002831267,0.002822227,0.04634975,0.04952883,0.0007442815,0.0710617,0,0.00316603,0.003375531,0.005436353,0.007019889,0.0006421254,0.06514986,0,0,0,0.1056092,0.09583569,0.02778253,0.08848266,0.0001394562,0.0003986591,0.000519297,0.001768063,0.002100542,1,0,-77.26801,"NAN",1,0,960,0.3987934,161.5478,11.34067,16.8795,0,0,30.40167,30.27044,1,1,23.01024,9.519675
"2023-08-04 08:15:32.6",87,11,0,70,429.9516,4.776116,0,29.99862,-0.9999971,73.58853,71.43414,0.02396818,23.78806,23.73106,2.441548,2.965789,2.273728,53.23365,43.32233,-19.99998,813.2928,12326,47.88118,43.39585,89.41396,86.43428,-27.00002,907.5895,12661,1,1,166.1483,59.50528,400.0161,400.0044,0.3766845,0.4695311,0.5390027,23.59534,11.76617,0,0.2380204,0.002409243,0,0.00926066,0.0002515358,0.0001605941,0.0002074522,1.335807E-05,0.0003251128,0.0003226861,0.0003020725,0.002048095,0.002470791,0.03317253,0.0454976,0.000739671,0.07256851,0,0.003318905,0.003192894,0.005227461,0.006044773,0.0007448094,0.07058077,0,0,0,0.1091624,0.100366,0.02750351,0.02892435,9.597281E-05,2.87318E-05,0.000475186,0.001928923,0.002190738,1,0,-79.71025,"NAN",1,0,960,0.4027955,161.667,11.33465,16.87999,0,0,30.40167,30.27205,1,1,23.01024,9.519659
"2023-08-04 08:15:52.6",88,12,0,70,707.2907,7.842528,0,30.00032,-0.9999941,73.58845,71.43398,0.02397035,23.78942,23.73282,2.441617,2.96522,2.272538,53.22177,43.29852,-19.99999,813.3117,12326,44.52547,39.35745,83.23349,78.66031,-26.99997,907.6038,12661,1,1,162.5466,62.37506,400.0229,400.0098,0.3782972,0.4693829,0.5389458,23.59394,11.7665,0,0.2948087,0.003397079,0,0.0109097,0.0002327015,0.0002136782,0.0002540331,1.301953E-05,0.0003512065,0.0003339127,0.0002797005,0.002481525,0.002376957,0.03918674,0.0443213,0.0008111019,0.07883327,0,0.002889923,0.002327534,0.005871331,0.005172406,0.0006998902,0.06907912,0,0,0,0.09840997,0.2090987,0.02627721,0.02974775,0.0002116534,2.740565E-05,0.000558409,0.001846751,0.002410669,1,0,-79.44691,"NAN",1,0,960,0.3828348,161.6226,11.32983,16.88034,0,0,30.40167,30.27665,1,1,23.01024,9.520201
"2023-08-04 08:16:12.6",89,13,0,70,434.1482,4.841933,0,29.99963,-0.9999852,73.58852,71.43402,0.02396981,23.79114,23.73426,2.441706,2.965767,2.273702,53.23118,43.32206,-19.99994,813.3323,12326,47.82928,43.30466,89.31716,86.25863,-26.99997,907.6271,12661,1,1,166.1603,63.58641,400.007,400.011,0.3792248,0.4688594,0.5390855,23.59266,11.76641,0,0.2081451,0.00205927,0,0.01109715,0.0002545594,0.0002013983,0.0002393961,1.419056E-05,0.0002899603,0.0002694659,0.0003055247,0.002006821,0.002108029,0.03309181,0.03900093,0.0007771627,0.07779884,0,0.003139256,0.002454989,0.005513672,0.00489718,0.0007223911,0.06961343,0,0,0,0.4508909,0.1155787,0.02565559,0.02577074,0.0001043072,2.400255E-05,0.0005640238,0.002166259,0.002230919,1,0,-76.83453,"NAN",1,0,960,0.4229401,161.8814,11.32356,16.88058,0,0,30.40167,30.28382,1,1,23.01024,9.523713
"2023-08-04 08:16:32.6",90,20,0,70,2.585744,0.01801021,0,30.00028,-0.9999803,73.58852,71.43407,0.02397351,23.79277,23.73568,2.441786,2.967075,2.275774,53.25527,43.36108,-19.99996,813.3499,12326,53.54748,50.48997,99.83361,100.0296,-26.99993,907.6626,12673,1,1,163.8725,97.48083,400.0035,400.007,0.3942085,0.4653238,0.5389033,23.59116,11.76618,0,0.1415906,0.001705637,0,0.01014865,0.0002422501,0.0001752818,0.0002348635,1.588322E-05,0.000278756,0.0002534864,0.0002911881,0.002926627,0.002689777,0.04477118,0.04465454,0.0008056943,0.07850964,0,0.003686216,0.003935691,0.006296086,0.006899116,0.0006980383,0.07030918,0,0,0,0.2080841,0.09241775,0.02294975,0.07676645,6.13493E-05,9.589961E-05,0.0005248781,0.002060882,0.002373582,1,0,-76.52858,"NAN",1,0,960,0.4333262,161.8637,11.31767,16.87976,0,0,30.40167,30.29272,1,1,23.01024,9.518824
"2023-08-04 08:16:52.6",91,21,0,70,69.62743,0.7568858,0,29.99972,-0.9999793,73.58858,71.43409,0.02397107,23.79412,23.73703,2.441859,2.966174,2.275736,53.23853,43.35899,-19.99994,813.3693,12326,52.61637,49.31524,98.1217,97.78423,-26.9999,907.6857,12673,1,1,163.8196,106.5919,400.0012,399.9998,0.39785,0.4640245,0.5391302,23.58987,11.76538,0,0.07711128,0.0006920462,0,0.01078698,0.0002375753,0.0002128921,0.0002448268,1.396363E-05,0.0002278741,0.0002750769,0.0002852611,0.003187094,0.002882479,0.05185977,0.04919938,0.0007959991,0.07888736,0,0.004200121,0.003670072,0.005609363,0.005825017,0.0007013098,0.06711809,0,0,0,0.1766467,0.120018,0.02166124,0.04009486,5.136634E-05,5.332508E-05,0.0005520202,0.001718359,0.002115334,1,0,-77.60393,"NAN",1,0,960,0.392074,161.4285,11.31332,16.88068,0,0,30.40167,30.29897,1,1,23.01024,9.518901
"2023-08-04 08:17:12.6",92,23,0,70,321.7646,3.537768,0,29.99949,-0.9999871,73.58868,71.43419,0.02397225,23.79544,23.73864,2.441922,2.965664,2.274265,53.23107,43.33014,-19.99995,813.3799,12326,49.25298,45.13072,91.93839,89.77088,-26.99993,907.6851,12673,1,1,163.86,140.1287,400.003,399.9658,0.4086265,0.461096,0.5392314,23.58894,11.76401,0,0.20262,0.002499994,0,0.01089228,0.0002376263,0.000257927,0.0002742026,1.234415E-05,0.000205848,0.0003139351,0.0002855741,0.002905338,0.002787282,0.05065706,0.05073673,0.0007597998,0.0746679,0,0.003744116,0.004269698,0.007142627,0.008480068,0.0007122712,0.07042664,0,0,0,0.1917544,0.1377921,0.0242833,0.05869873,6.965702E-05,0.0001469229,0.0005543269,0.001853083,0.002061972,1,0,-80.36426,"NAN",1,0,960,0.3992249,161.649,11.30657,16.88021,0,0,30.40167,30.30229,1,1,23.01053,9.518873
"2023-08-04 08:17:32.6",93,26,4,70,1040.517,11.47527,0,30.00082,-0.9999822,73.58872,71.43427,0.02396575,23.79695,23.73997,2.442007,2.963119,2.271387,53.18281,43.27583,-19.99994,813.404,12326,40.78532,35.02282,76.34151,70.29552,-27,907.6716,12641,1,1,162.5065,0.1458435,397.7755,400.1123,0.2,0.4753606,0.5391866,23.58737,11.76483,0,0.7155107,0.007182596,0,0.01191766,0.0002469376,0.0002332014,0.0002251715,1.25906E-05,0.0002605501,0.0002111447,0.0002971159,0.002449509,0.002347051,0.0407729,0.0441575,0.000798669,0.07779606,0,0.006740229,0.00765687,0.01114764,0.01426184,0.0007002098,0.07001802,0,0,0,0.07551181,0.008826862,0.03442724,0.1671574,0,0.0004594374,0.0006086972,0.001838683,0.002235933,1,0,-76.68661,"NAN",1,0,960,0.4138576,161.3587,11.29927,16.88011,0,0,30.40167,30.30281,1,1,23.01295,9.519366
"2023-08-04 08:17:52.6",94,2,0,70,296.993,3.269424,0,30.00138,-0.9999812,73.58847,71.43399,0.02396918,23.79857,23.74142,2.442072,2.965605,2.274417,53.22834,43.33343,-19.99994,813.4189,12326,49.57816,45.53055,92.53376,90.53097,-26.99995,907.7189,12659,1,1,162.0904,60.249,400.0173,400.1042,0.3758266,0.4879059,0.5392842,23.58683,11.76652,0,0.2606044,0.002732954,0,0.01360574,0.0002471231,0.0002246758,0.000242951,1.117501E-05,0.000309591,0.0003135548,0.0002963957,0.002890379,0.002552997,0.04885755,0.0469056,0.0008214532,0.0800706,0,0.004371566,0.004473381,0.007294942,0.008172958,0.0006635227,0.06349713,0,0,0,0.1354221,0.08885247,0.02525243,0.1167278,0.0001311281,0.0003721612,0.0006939617,0.001837414,0.002188463,1,0,-78.39034,"NAN",1,0,960,0.4006305,161.6313,11.29574,16.87995,0,0,30.40167,30.30298,1,1,23.02137,9.519382
"2023-08-04 08:18:12.6",95,10,0,70,718.5331,7.931133,0,30.00018,-0.9999812,73.58871,71.43422,0.02396827,23.7999,23.74281,2.442155,2.964489,2.272689,53.20579,43.29775,-19.99993,813.4412,12326,44.39345,39.24577,82.98788,78.44287,-27.00001,907.717,12659,1,1,163.6339,53.74707,400.0192,399.8478,0.3724532,0.4703399,0.5392675,23.58579,11.76681,0,0.4066119,0.004173611,0,0.01325015,0.0002593577,0.0002282899,0.0002379619,1.217567E-05,0.0002388498,0.0002740084,0.0003113692,0.002453778,0.003290208,0.03736596,0.05615345,0.0007978388,0.07751608,0,0.003699444,0.003328373,0.006428086,0.006336448,0.0006846781,0.06836003,0,0,0,0.1178826,0.1185873,0.02779446,0.08341635,0.0001901006,0.0004050822,0.0006800236,0.0019425,0.002179889,1,0,-78.68549,"NAN",1,0,960,0.4132011,161.8052,11.29446,16.88022,0,0,30.40167,30.30298,1,1,23.03621,9.520732
"2023-08-04 08:18:32.6",96,11,0,70,433.4141,4.814567,0,30.00003,-0.9999921,73.58878,71.43421,0.02397008,23.80156,23.74428,2.442219,2.964555,2.273459,53.20755,43.31534,-19.99996,813.4548,12326,47.83632,43.34195,89.32793,86.32848,-26.99996,907.7487,12659,1,1,166.1413,59.47006,400.0193,399.9989,0.3762544,0.4690439,0.53944,23.58485,11.76674,0,0.3010825,0.002918535,0,0.008946117,0.0002660313,0.0002432659,0.0002423342,1.366208E-05,0.0002249656,0.000269478,0.0003194673,0.002781973,0.002678158,0.04369455,0.04292922,0.0006974483,0.06795174,0,0.004386581,0.00362696,0.006616183,0.006856621,0.0006679882,0.06593544,0,0,0,0.1201083,0.08960971,0.02186626,0.02060869,9.52204E-05,2.245459E-05,0.0004616793,0.001966263,0.002217919,1,0,-77.17677,"NAN",1,0,960,0.3807916,161.3615,11.2924,16.87888,0,0,30.40207,30.30298,1,1,23.03947,9.518292
"2023-08-04 08:18:52.6",97,12,0,70,712.5775,7.900588,0,30.00106,-0.9999941,73.58864,71.43417,0.02397044,23.8033,23.7457,2.442288,2.964151,2.272377,53.1997,43.29316,-19.99996,813.4741,12326,44.46095,39.28362,83.11165,78.5159,-26.99997,907.7559,12659,1,1,163.5497,61.44507,400.0293,400.0144,0.3774544,0.4690294,0.5393743,23.58375,11.76669,0,0.4709671,0.004741882,0,0.01086712,0.0002520111,0.0002093319,0.0002347761,1.285229E-05,0.0002083525,0.0002372669,0.0003024274,0.002653069,0.002868514,0.043803,0.05358562,0.0008068566,0.07999812,0,0.005610056,0.005657961,0.01019065,0.01026045,0.0006689922,0.06692657,0,0,0,0.1323089,0.2428106,0.03315499,0.02869265,0.0002697075,2.793695E-05,0.0005573478,0.001848254,0.002214381,1,0,-76.91905,"NAN",1,0,960,0.4284584,161.8508,11.28616,16.87996,0,0,30.40431,30.30298,1,1,23.03961,9.521418
"2023-08-04 08:19:12.6",98,13,0,70,437.6942,4.880806,0,30.00019,-0.9999862,73.58884,71.43435,0.02396602,23.8048,23.74715,2.442379,2.964569,2.273584,53.20638,43.31722,-19.99994,813.496,12326,47.78296,43.25204,89.22793,86.15459,-26.99994,907.7856,12659,1,1,166.1664,64.03989,400.0083,400.0184,0.3790854,0.468465,0.5395389,23.58294,11.76651,0,0.230681,0.002426147,0,0.008545099,0.0002483309,0.0002338306,0.0002640985,1.173562E-05,0.0002508092,0.0002552085,0.0002985707,0.00294678,0.003189059,0.04690331,0.05094697,0.0006837858,0.06865425,0,0.002965447,0.002831683,0.005930213,0.004990788,0.0007286592,0.07220918,0,0,0,0.5783858,0.1201506,0.02386404,0.02687481,9.968629E-05,3.50315E-05,0.0004386097,0.00167357,0.002274778,1,0,-80.56758,"NAN",1,0,960,0.3843236,161.4967,11.281,16.87884,0,0,30.40751,30.30298,1,1,23.03961,9.517668
"2023-08-04 08:19:32.6",99,20,0,70,2.577805,0.01774811,0,30.00043,-0.9999921,73.58884,71.43433,0.02397143,23.80613,23.74856,2.442446,2.965446,2.275107,53.22445,43.34783,-19.99994,813.5131,12326,53.5495,50.49176,99.83353,100.0299,-26.99994,907.8177,12676,1,1,163.8907,97.46033,400.0013,400.007,0.3937453,0.4650048,0.5394549,23.58291,11.76634,0,0.1576431,0.001584436,0,0.009718524,0.0002744337,0.0002457918,0.0002879782,1.243069E-05,0.0002150123,0.0002610449,0.000329919,0.002540943,0.002724285,0.03687685,0.04228349,0.000782611,0.07603788,0,0.003202,0.003706674,0.006567108,0.006830651,0.000641877,0.06202491,0,0,0,0.198742,0.1361769,0.02558816,0.08432341,7.896103E-05,0.0001062848,0.0005005735,0.001802571,0.002175393,1,0,-78.31857,"NAN",1,0,960,0.3961866,161.572,11.27564,16.87805,0,0,30.41619,30.30298,1,1,23.03961,9.518763
"2023-08-04 08:19:52.6",100,21,0,70,71.17213,0.7736272,0,30.00044,-0.9999713,73.58891,71.43441,0.02397008,23.80783,23.75014,2.442553,2.966298,2.275512,53.23859,43.35057,-19.99995,813.5322,12326,52.59667,49.29078,98.08164,97.73447,-26.99995,907.8358,12676,1,1,163.8915,106.6045,399.9968,400.0003,0.3972825,0.4636621,0.5394614,23.58257,11.76536,0,0.07865227,0.000586074,0,0.01162401,0.0002599686,0.0002272471,0.0002815163,1.286601E-05,0.0002767336,0.0002652239,0.0003119149,0.003294955,0.003834634,0.04629685,0.06327648,0.000762313,0.07231617,0,0.002997192,0.00298438,0.005400191,0.005159273,0.0006627077,0.06299016,0,0,0,0.1849561,0.1195275,0.0194683,0.02720169,5.513272E-05,3.48258E-05,0.0005953163,0.001741501,0.002284707,1,0,-79.29287,"NAN",1,0,960,0.409284,161.493,11.27,16.87812,0,0,30.42255,30.30314,1,1,23.03961,9.519045
"2023-08-04 08:20:12.6",101,23,0,70,327.8965,3.605008,0,29.99976,-0.9999812,73.58892,71.43439,0.02396787,23.80946,23.75155,2.442612,2.965026,2.274622,53.21626,43.33417,-19.99996,813.5443,12326,49.17392,45.03531,91.78996,89.58509,-26.99996,907.8401,12664,1,1,163.868,140.1261,399.9987,399.9659,0.4089004,0.4608062,0.539583,23.58158,11.76388,0,0.2036293,0.002232235,0,0.01274,0.0002542642,0.0002399157,0.000288409,1.355673E-05,0.0003272807,0.0002591576,0.0003062094,0.004129702,0.003968256,0.06206727,0.07006591,0.0007973209,0.07765926,0,0.003517346,0.004319676,0.006758234,0.008109076,0.0005821217,0.05636805,0,0,0,0.2001674,0.1319387,0.02134621,0.06473596,4.914723E-05,0.0001549448,0.0006533796,0.001988631,0.002366466,1,0,-77.1778,"NAN",1,0,960,0.4041812,161.7717,11.2644,16.87847,0,0,30.42958,30.30298,1,1,23.03975,9.518752
"2023-08-04 08:20:32.6",102,26,4,70,1059.127,11.68068,0,30.00014,-0.9999941,73.58899,71.43444,0.02396493,23.81084,23.75301,2.442674,2.962589,2.270994,53.17308,43.26691,-19.99994,813.5624,12326,40.58113,34.7934,75.96456,69.8525,-27.00001,907.8285,12646,1,1,162.5017,0.1456103,397.7114,400.1064,0.2,0.4750524,0.5395564,23.58129,11.76461,0,0.7139057,0.007607254,0,0.008676379,0.0002332826,0.0001172358,0.0001654553,1.355654E-05,0.0002933529,0.0002193368,0.0002797934,0.003748494,0.003611366,0.05945189,0.06134099,0.0008305855,0.07998598,0,0.006518068,0.006108659,0.01185639,0.01227498,0.0006461429,0.06539109,0,0,0,0.07624252,0.008987614,0.03180693,0.166266,0,0.0004450945,0.0004448991,0.002114494,0.002284135,1,0,-80.59711,"NAN",1,0,960,0.3961332,161.1819,11.25854,16.87788,0,0,30.43285,30.30298,1,1,23.04062,9.517346
"2023-08-04 08:20:52.6",103,2,0,70,296.9585,3.269237,0,30.00001,-0.9999812,73.58884,71.43431,0.02396575,23.81269,23.75459,2.442763,2.965956,2.273933,53.22657,43.32526,-20.00002,813.5751,12326,49.57872,45.53141,92.53257,90.53208,-27.00002,907.873,12666,1,1,162.0586,60.22783,400.02,400.102,0.3754534,0.4876591,0.5397815,23.58099,11.76644,0,0.2299157,0.002939475,0,0.01038418,0.000257762,0.0001956389,0.0001999456,1.179457E-05,0.0002569465,0.0002624757,0.0003094236,0.004603168,0.005177573,0.06501576,0.08358987,0.0007745197,0.07684281,0,0.005101854,0.005004596,0.007826507,0.009425753,0.000731084,0.07125329,0,0,0,0.12437,0.09525436,0.02120329,0.1102777,0.000118717,0.0003574333,0.0005334556,0.002145245,0.002373521,1,0,-78.39074,"NAN",1,0,960,0.3875203,161.6109,11.25351,16.87734,0,0,30.4339,30.30298,1,1,23.04783,9.5193
"2023-08-04 08:21:12.6",104,10,0,70,712.2542,7.862233,0,30.00037,-0.9999902,73.589,71.43448,0.02396475,23.81395,23.75611,2.442835,2.962617,2.274579,53.1812,43.32482,-19.99999,813.6016,12326,44.46529,39.33246,83.1182,78.60963,-27.00002,907.873,12654,1,1,162.4819,54.79212,400.0085,399.8558,0.3726209,0.4700371,0.5396503,23.58015,11.7667,0,0.391598,0.003767641,0,0.009294202,0.0002545676,0.0001986697,0.0002706795,1.261026E-05,0.0002104567,0.0002924617,0.0003056983,0.005350269,0.005758635,0.08326028,0.0931899,0.000779009,0.07561176,0,0.004488262,0.00471162,0.008596836,0.008483112,0.0007341306,0.07299194,0,0,0,0.1076643,0.08844583,0.02195763,0.08198393,0.0001074506,0.0003917409,0.0004747647,0.002192693,0.002303069,1,0,-78.13715,"NAN",1,0,960,0.3946478,161.4997,11.24676,16.87674,0,0,30.43466,30.30298,1,1,23.06043,9.519144
"2023-08-04 08:21:32.6",105,11,0,70,431.3374,4.791303,0,29.99961,-0.9999772,73.58898,71.43452,0.02396823,23.8153,23.75771,2.442928,2.965471,2.272879,53.21724,43.30325,-19.99997,813.6213,12326,47.86345,43.377,89.3765,86.39437,-26.99997,907.9078,12654,1,1,166.1566,59.41162,400.0191,400.0006,0.3757906,0.4687218,0.5397807,23.57878,11.7663,0,0.2547688,0.002173466,0,0.0105494,0.0002560651,0.0002850546,0.0002897669,1.477933E-05,0.0002607363,0.0001994418,0.0003065705,0.005336031,0.005832091,0.07631496,0.09029592,0.0007959975,0.07788571,0,0.005141679,0.003386836,0.007693006,0.006898247,0.000672838,0.06778252,0,0,0,0.09569611,0.1040153,0.0249743,0.02051074,9.580745E-05,2.399467E-05,0.0005428044,0.00198557,0.002157677,1,0,-79.3259,"NAN",1,0,960,0.393986,161.5784,11.23946,16.87654,0,0,30.43466,30.30314,1,1,23.06366,9.519177
"2023-08-04 08:21:52.6",106,12,0,70,707.1502,7.841185,0,29.99917,-0.9999902,73.58884,71.43431,0.02396841,23.81709,23.75913,2.442985,2.96515,2.270909,53.20525,43.27248,-19.99994,813.6395,12326,44.52087,39.35777,83.22149,78.65842,-26.99997,907.9206,12654,1,1,162.5723,62.25672,400.0223,399.9992,0.3774124,0.4685572,0.5399358,23.57851,11.76621,0,0.3369326,0.003246224,0,0.01408277,0.0002615098,0.0002154004,0.0002509552,1.344817E-05,0.0004127729,0.0002909133,0.0003146516,0.00448023,0.005747307,0.06515028,0.09377876,0.0007500999,0.07355758,0,0.006998194,0.005380083,0.01081938,0.01082529,0.000686762,0.06514899,0,0,0,0.1050837,0.1847942,0.03169807,0.02150008,0.0002232208,2.410643E-05,0.000723371,0.001933662,0.002249112,1,0,-77.34402,"NAN",1,0,960,0.4103008,161.6143,11.23391,16.87682,0,0,30.43466,30.3038,1,1,23.06016,9.520521
"2023-08-04 08:22:12.6",107,13,0,70,435.335,4.855577,0,30.00073,-0.9999852,73.58894,71.43442,0.02396809,23.81862,23.7609,2.443068,2.964017,2.273227,53.19737,43.30916,-19.99994,813.6564,12326,47.80988,43.28564,89.27849,86.21972,-26.99996,907.9442,12654,1,1,166.1886,64.047,400.008,400.0083,0.3787138,0.4680217,0.5399155,23.57824,11.76658,0,0.3547018,0.002729306,0,0.01157122,0.0002793221,0.0002163937,0.0002304747,1.339756E-05,0.0003078123,0.000245143,0.0003353762,0.005063199,0.006548002,0.07217602,0.09889259,0.000879285,0.08533137,0,0.006011566,0.005312441,0.008293678,0.006970907,0.0006799227,0.06705841,0,0,0,0.4972838,0.1331634,0.02554916,0.02939283,0.0001030135,2.634637E-05,0.0005960925,0.002070545,0.002278895,1,0,-80.78314,"NAN",1,0,960,0.3976528,161.5749,11.22654,16.87635,0,0,30.43466,30.30478,1,1,23.06136,9.519831
"2023-08-04 08:22:32.6",108,20,0,70,2.556207,0.01764195,0,30.00065,-0.9999792,73.58891,71.43442,0.02397324,23.82027,23.76257,2.443148,2.96619,2.273926,53.23002,43.32739,-19.99993,813.6782,12326,53.54913,50.49181,99.83372,100.0303,-26.99997,907.974,12671,1,1,163.8502,97.42402,399.9996,400.0083,0.3933776,0.4646502,0.539773,23.5779,11.76623,0,0.1633694,0.001682597,0,0.01055044,0.0002421615,0.0002274986,0.0002576932,1.376631E-05,0.000268694,0.0002854475,0.0002900683,0.004520834,0.004631571,0.06417447,0.07515164,0.0007366315,0.07240143,0,0.003969612,0.004601645,0.006103235,0.007516646,0.0006843245,0.06773009,0,0,0,0.1691996,0.1140597,0.02406315,0.09037197,5.489324E-05,0.0001112996,0.0005395573,0.002158217,0.002289976,1,0,-77.1933,"NAN",1,0,960,0.3917457,161.4083,11.21751,16.87584,0,0,30.43466,30.30445,1,1,23.06618,9.519327
"2023-08-04 08:22:52.6",109,21,0,70,72.18673,0.7851809,0,30.00022,-0.9999921,73.58883,71.43429,0.02397491,23.82217,23.76397,2.44321,2.964339,2.273667,53.19912,43.31722,-19.99998,813.6874,12326,52.58196,49.27222,98.05386,97.70028,-27.00001,907.9873,12671,1,1,163.8238,106.5824,400.0052,400.0001,0.3970577,0.4632502,0.5399087,23.57734,11.7651,0,0.09650803,0.0008467698,0,0.01020137,0.0002613262,0.0002873607,0.0003295825,1.389804E-05,0.0002394034,0.0002799357,0.0003140593,0.00621285,0.006530222,0.08553787,0.0999215,0.000816364,0.08061508,0,0.004753418,0.005167196,0.005132926,0.005973946,0.0006887893,0.0670288,0,0,0,0.1909898,0.1343236,0.02303842,0.02763347,6.519246E-05,3.201592E-05,0.0005233459,0.001980404,0.002172102,1,0,-79.11454,"NAN",1,0,960,0.378507,161.3835,11.21024,16.87556,0,0,30.43466,30.30649,1,1,23.06672,9.519809
"2023-08-04 08:23:12.6",110,23,0,70,332.4942,3.655492,0,30.00083,-0.9999772,73.58887,71.43429,0.0239717,23.82355,23.76531,2.443307,2.964872,2.272374,53.20229,43.30075,-19.99996,813.7108,12326,49.11066,44.96056,91.67157,89.44357,-26.99999,907.9973,12671,1,1,163.8666,140.0479,400.0006,399.972,0.4078103,0.4604061,0.5400199,23.57727,11.76401,0,0.3069054,0.002344415,0,0.009376111,0.0002487091,0.0003233039,0.0003680522,1.230784E-05,0.000360644,0.0002453123,0.0002986002,0.006477133,0.006098583,0.08243805,0.08847617,0.0007081215,0.06883525,0,0.006627708,0.006041957,0.007197219,0.005638236,0.0007462973,0.07379882,0,0,0,0.164617,0.142497,0.02125203,0.06948712,4.916388E-05,0.0001495563,0.0004831758,0.002069624,0.002374367,1,0,-81.13889,"NAN",1,0,960,0.4252491,161.5952,11.20607,16.87441,0,0,30.43466,30.30511,1,1,23.06672,9.520134
"2023-08-04 08:23:32.6",111,26,4,70,1072.614,11.82772,0,30.0004,-0.9999921,73.58879,71.43425,0.02396809,23.82509,23.76687,2.443361,2.961678,2.26988,53.15165,43.24697,-19.99998,813.7271,12326,40.43144,34.62658,75.68787,69.52927,-26.99999,907.9944,12649,1,1,162.4734,0.148276,397.7023,400.1136,0.2,0.4746528,0.5400851,23.57762,11.76479,0,0.963383,0.008264025,0,0.01240352,0.0002396134,0.000216436,0.0002782515,1.602638E-05,0.0002484685,0.0002383682,0.0002882923,0.005760331,0.006011104,0.07074117,0.08784409,0.0007828963,0.07754481,0,0.007135819,0.007007277,0.01103206,0.01151694,0.0007400545,0.07346812,0,0,0,0.08911034,0.008453643,0.03284113,0.1711945,0,0.0004675871,0.0006339559,0.002031838,0.002156146,1,0,-77.72533,"NAN",1,0,960,0.3939508,161.0931,11.19976,16.87375,0,0,30.43466,30.30814,1,1,23.06672,9.518431
